"name","lat","lon","value"
"Trumpet",13.19897,77.65802,0.45
"Sadahalli Gate,OPPOSITE OF STATE BANK OF MYSORE",13.1904503983,77.6460803859,0.45
"Tharabahalli Gate,OPPOSITE OF I.T.C.FACTORY",13.1882561734,77.6444461564,0.45
"ITC Factory",13.18638,77.64304,0.45
"Doddajala,OPPOSITE OF J.A.B.COMPLEX",13.18328,77.64076,0.45
"Bommawara",13.25355,77.67251,0.45
"Akkipete",13.251075,77.699885,0.45
"Avathi",13.298781,77.725645,0.45
"Sai Baba Temple",13.267516,77.719785,0.45
"Devanahalli Govt Hospital,DEVANAHALLI,IN FRONT OF GOVERNMENT GENERAL HOSPITAL",13.2577114582,77.7270115066,0.45
"Koyira Devana Halli Road",13.298071,77.629368,0.45
"Chapparakallu",13.2793,77.62531,0.45
"Vishwanathapura,IN FRONT OF POLICE STATION",13.271940467,77.6493029619,0.45
"Kodimanchanahalli Gate Devanahalli Road",13.25782,77.69904,0.45
"New Devanahalli,DEVANAHALLI,IN FRONT OF SHANTHI SAGAR",13.2455579792,77.7127292471,0.45
"Rayasandra Gate,AYYAPPA NAGARA,IN FRONT OF AYYAPPA TEMPLE",13.2340827933,77.72677244,0.45
"Southe Gowdana Halli,SOWTHE GOWDANAHALLI,OPPOSITE OF ANJANEYA TEMPLE",13.2307450605,77.7307992385,0.45
"Budihala,BUDIHAL,IN FRONT OF LAKSHMINARASHIMA SWAMY FLOUR MILL",13.2244944712,77.7383989819,0.45
"Daba Gate Sulibele Road,BUDIHAL,IN FRONT OF NEW AIRLINES DABA",13.2225784722,77.7412369056,0.45
"Channenahalli Gate,CHANNAHALLI,OPPOSITE OF MARUTHI TAILOR",13.2127908921,77.7549442228,0.45
"Hosahalli Gate,CHIKKA HOSAHALLI,BESIDE MAYURA GARDEN DHABA",13.2074024777,77.7629263171,0.45
"Nalluru Cross,HOSA NALLURU,BESIDE MOOKAMBIKA BRICK WORKS",13.2022310526,77.7715827732,0.45
"Arishinakunte Sulibele,ARASHINA KUNTE,OPPOSITE OF MILK DAIRY",13.2007661921,77.7735312323,0.45
"Balepura,BALEPURA,OPPOSITE OF GOVT. PRIMARY SCHOOL",13.1976793154,77.777164122,0.45
"Sulibele Hoskote,VALMIKI NAGARA,OPPOSITE OF MAHALAKSHMI BAKERY",13.1851270515,77.7979794145,0.45
"Attibele,ATTIBELE,IN FRONT OF GOVT. HIGHER PRIMARY SCHOOL",13.1696446623,77.7938989682,0.45
"Sadappanahalli,SADAPANAHALLI,BESIDE OM SHAKTHI TRADERS",13.1629070453,77.7927857358,0.45
"Yanagunte,YENGUNTE,IN FRONT OF DOOR NO 35",13.1578287135,77.7908435552,0.45
"Kammasandra,KAMMASANDRA,BESIDE ANJANEYA TEMPLE",13.1499617826,77.7811218984,0.45
"Hasigala,HASIGALA,BESIDE MILK FEDERATION BUILDING",13.1353085552,77.774961238,0.45
"Thimmasandra,THIMMASANDRA,BESIDE OPEN AREA",13.1242888237,77.7733892285,0.45
"Lakkondahalli Cross,LAKKONDAHALLI,BESIDE OPEN AREA",13.1171900985,77.7734898772,0.45
"Sanklipura,SHANKRIPURA,BESIDE PITTY SHOP",13.1081171376,77.7755678663,0.45
"Alappanahalli,ALAPPANAHALLI,BESIDE OPEN AREA",13.1021522624,77.777924604,0.45
"Shanimahathma Devasthana",13.09461,77.77863,0.45
"Kumbalahalli Gate,UPPARAHALLI,BESIDE OPEN AREA",13.0884973105,77.7808287232,0.45
"Hosakote Bus Stand,HOSAKOTE,BESIDE PETROL BUNK",13.0788207458,77.7875368453,0.45
"Vijayapura,VIJAYAPURA,IN FRONT OF POST OFFICE",13.294748823,77.8022545044,0.45
"Darmapura,DHARMAPURA,BESIDE V.C.B. BRICKS WORKS",13.264390992,77.8091021095,0.45
"Dinnur,DINNURU,BESIDE MILK DAIRY",13.2525740471,77.8019671049,0.45
"I Basapura,IBASAPURA",13.2422531228,77.82187454,0.45
"Kurubarahalli,DODDAKURUBARA HALLI,OPPOSITE OF GOVT. HIGHER PRIMARY SCHOOL",13.2256160025,77.8093276732,0.45
"Ankana Halli,ANKANAHALLI,IN FRONT OF MILK DAIRY",13.2044785527,77.7985718678,0.45
"Yeliyuru High School",13.2570188674,77.7637338149,0.45
"DADDA THAMANGALA",13.2684356537,77.7626607192,0.45
"BChannasandra,IN FRONT OF MUNESHWARA TEMPLE",13.0109717958,77.6591979466,0.45
"SRR Kalyana Mantapa,O.M.B.R.LAYOUT,BESIDE S.R.R. KALYANA MANTAPA",13.0073486383,77.6543309938,0.45
"OMBR Layout,O.M.B.R.LAYOUT,IN FRONT OF MEDPLUS MEDICALS",13.0080712907,77.6523373916,0.45
"Ayyappa Bakery,O.M.B.R.LAYOUT,OPPOSITE OF AYYAPPA BAKERY",13.0061506389,77.6479392316,0.45
"Chikka Banasawadi,CHIKKA BANASAWADI,OPPOSITE OF GOVT SCHOOL",13.006345736,77.6452561441,0.45
"Ayyappa Temple,SUBBAIAHAN PALYA,IN FRONT OF MITSUBISHI ELECTRIC",13.0059660244,77.6406978312,0.45
"Indian Oil,SUBBAIAHAN PALYA,OPPOSITE OF BATA SHOW ROOM",13.0053949513,77.6386475396,0.45
"Maruthi Seva Nagara,MARUTHI SEVA NAGARA,IN FRONT OF SWATHI SWEETS",13.0024997772,77.634576067,0.45
"Jai Bharath Nagara,MARUTHI SEVA NAGARA,BESIDE CANARA BANK",13.0015513816,77.630767877,0.45
"ITC,COOKES TOWN,OPPOSITE OF CANARA MANSION APARTMENTS",12.9985508323,77.6220733579,0.45
"Mosque Road,FRAZER TOWN,BESIDE GOVT URDU HIGHER PRIMARY SCHOOL",13.0002410783,77.6160897868,0.45
"Coles Road,FRAZER TOWN,IN FRONT OF CANARA BANK",12.9962902235,77.6123075873,0.45
"Banaswadi,DODDA BANASAWADI,IN FRONT OF BEAUTY CORNER",13.0143430922,77.6510213502,0.45
"Maruthi School,SUBBAIAHAN PALYA EXTENSION,IN FRONT OF SYNDICATE BANK",13.0097056035,77.6442858371,0.45
"Subbaianapalya,SUBBAIAHAN PALYA,BESIDE AYYAPPA TEMPLE",13.0075438709,77.6409670659,0.45
"K R Puram",13.0079721323,77.6920888159,0.45
"Ayyappa Nagara,AYYAPPA NAGARA,IN FRONT OF RAASHI MEDICALS",13.0042615087,77.7099780161,0.45
"Devasandra KR Puram,KR PURAM,OPPOSITE OF B.V.N.M.SCHOOL",13.0061302423,77.7001594433,0.45
"KR Puram",13.0081282368,77.6951594411,0.45
"ITI Circle KRPuram,DOORAVANI NAGARA,IN FRONT OF J.B.DAIRY",13.0080565461,77.6831308518,0.45
"Church RM Nagar,RAMAMURTHI NAGARA,IN FRONT OF SUNIL BANKERS & JEWELLERS",13.0116523523,77.67886245,0.45
"Alada Mara Ramamurthy Nagar,RAMAMURTHI NAGARA,IN FRONT OF ASHWINI NURSING HOME",13.011362137,77.6768584637,0.45
"Yaranapalya,RAMAMURTHI NAGARA,IN FRONT OF FASHION WORLD",13.0114442948,77.6734416839,0.45
"Manipal,RAMAMURTHI NAGARA,OPPOSITE OF PETRA PARK",13.011579375,77.6704993208,0.45
"Police Station Ramamurthinagar,RAMAMURTHI NAGARA,OPPOSITE OF POLICE STATION",13.0119468982,77.6678344095,0.45
"Jn of Ring Road Channasandra,DODDA BANASAWADI,OPPOSITE OF TAMARIND HOTEL",13.0132791962,77.6617865898,0.45
"Baldwin School,DODDA BANASAWADI,IN FRONT OF VEENEERS LAMINATES BUILDING",13.0141887058,77.6583075702,0.45
"Sadaramangala",12.999377,77.736717,0.45
"Kodigehalli,IN FRONT OF AVVAJI BAKERY",13.0037507974,77.7272078209,0.45
"Naduvatti,NADAVATHI,IN FRONT OF GOVT.SCHOOL",13.0057118274,77.7965862583,0.45
"K Mallasandra,IN FRONT OF SRI RENUKA YALLAMMA TEMPLE",13.0080743978,77.7842244388,0.45
"Koraluru,KORALURU,IN FRONT OF CONVENTION HALL",12.9961186554,77.7837379742,0.45
"Jn of Soukya Hospital,IN FRONT OF POLICE STATION",12.987931,77.782014,0.45
"Channasandra,IN FRONT OF MUTHOOT FINANCE",12.9833350709,77.7680130237,0.45
"MVJ College,OPPOSITE OF M.J.V.ENGINEERING COLLEGE",12.9828679354,77.7614139162,0.45
"K Chansandra,K.CHANNASANDRA,IN FRONT OF ANNAPOORNESHWARI HOTEL",13.0401007645,77.6795893908,0.45
"Pooja Garden,VAISHNAVI LAYOUT,IN FRONT OF BAKTHA AJANEYA TEMPLE",13.0387958093,77.6774469739,0.45
"Kalkere,KALKERE,IN FRONT OF B.B.M.P. OFFICE",13.0334858503,77.6744441595,0.45
"Sun Shine School,KALKERE,OPPOSITE OF SUNSHINE SCHOOL",13.0307612289,77.6680180058,0.45
"Jayanthi Nagar,JAYANTHI NAGARA,IN FRONT OF GANESHA BAKERY",13.0287028011,77.6638628449,0.45
"Horamavu,HORAMAVU,IN FRONT OF GOVERNMENT PRIMARY SCHOOL",13.0263546109,77.6608349662,0.45
"Horamavu Signal,HORAMAVU,IN FRONT OF SUNIL REALTONS",13.0192535464,77.6558215823,0.45
"Banasawadi,DODDA BANASAWADI,IN FRONT OF MORE RETAIL SHOP",13.0126420203,77.6480188084,0.45
"Hebbala Bridge,HEBBALA,OPPOSITE OF GAYATHRI LAKE FRONT",13.0427339497,77.591877839,0.45
"Kempapura,HEBBALA,IN FRONT OF BHAVANI ENTERPRISES",13.0437742174,77.6009187754,0.45
"Veeranna Palya,VEERANNAPALYA, NAGAVARA,OPPOSITE OF INDIAN OIL PETROL BUNK",13.0421172963,77.6139244396,0.45
"Babusab Palya,H.R.B.R.,IN FRONT OF NANDINI MILK PARLOUR",13.0222841073,77.6474324707,0.45
"Kalyana Nagara,KALYANA NAGARA ROAD,BESIDE INDIANOIL PETROL BUNK",13.0259277206,77.6370835863,0.45
"Jalavayu Vihara,KALYANA NAGARA,OPPOSITE OF JAL VAYU VIHAR",13.0209519413,77.6369680246,0.45
"Kammana Halli,KAMMANAHALLI,IN FRONT OF ST CHARLES HIGH SCHOOL",13.0176250264,77.6364562009,0.45
"Kammana Halli Circle,KAMMANAHALLI,IN FRONT OF BATA SHOW ROOM",13.0148083162,77.6358658279,0.45
"Kullappa Circle,KAMMANAHALLI,IN FRONT OF GURU NARASIMHA BAKERY",13.0139803713,77.6394046256,0.45
"Maruthi School,SUBBAIAHAN PALYA KALYANA NAGARA,IN FRONT OF UTTAM SAGAR",13.009570746,77.6433097176,0.45
"Chalekere,CHALLAKERE,BESIDE HOTEL MALABAR",13.0274548843,77.641221268,0.45
"Lingarajapuram KHB Colony",13.011243,77.631792,0.45
"Jn of Oil Mill Road",13.012664,77.635331,0.45
"Kammana Halli Circle",13.014395,77.636093,0.45
"Horamabu petrol bunk,BANASAWADI,OPPOSITE OF UDUPI SAGAR HOTEL",13.0194132923,77.6543329082,0.45
"Mariyamma Layout",13.025921,77.649954,0.45
"Arehalli,OPPOSITE OF ASHWATHA KATTE",12.9373766818,77.8299004917,0.45
"Arehalli Cross,IN FRONT OF ALADAMARA",12.9422499501,77.8365562372,0.45
"Matta mallasandra,IN FRONT OF RESIDENTIAL AREA",12.9474789115,77.8339550767,0.45
"Medi Mallasandra,IN FRONT OF K.K.MOBILE CENTER",12.9528572525,77.8301566478,0.45
"Obalapura,OPPOSITE OF ALADAMARA",12.9561863564,77.82418908,0.45
"Anugondanahalli Cross,IN FRONT OF GOVT. HOSPITAL",12.9589339001,77.8158710885,0.45
"Dunnasandra Cross,OPPOSITE OF SHRUNGA VIDYALAYA",12.9760172548,77.820266765,0.45
"Dunnasandra,OPPOSITE OF GOVT. SCHOOL",12.9767719656,77.8166732378,0.45
"Bhodana Hosahalli,IN FRONT OF GOVT. MILK DAIRY",12.9787795404,77.8024115825,0.45
"Samethanahalli,OPPOSITE OF ALADAMARA",12.9798000539,77.79173246,0.45
"Thirumalashettyhalli Cross,IN FRONT OF MAYURI BAKERY & SWEETS",12.9860420991,77.7811173722,0.45
"Tin Factory",12.99687,77.66919,0.45
"KR Puram Railway Station,KR PURAM,BACK SIDE OF RAILWAY STATION",13.0001414059,77.6756171943,0.45
"B Narayanapura,DOORAVANI NAGARA,OPPOSITE OF SRI MANJUNATHA STEEL ALLOYS",13.0003884771,77.6838859876,0.45
"Mahadevapura Cross,HOODI,IN FRONT OF BASAVESHWARA KHANAVALI",12.9975111098,77.6903099374,0.45
"SINGAYYANPALLYA,HOODI,OPPOSITE OF BIMAL AUTO AGENCY",12.9962905761,77.6937038811,0.45
"Garudachar Palya,HOODI,IN FRONT OF XYLEM AIR BUS",12.9940719294,77.7015058736,0.45
"Bhorka Steel,GARUDACHAR PALYA,IN FRONT OF ABB. BHORUKA TECH PARK",12.9930673912,77.7058969159,0.45
"Hoodi,IN FRONT OF NETRA HOTEL VEG & NON VEG",12.9922896344,77.7163369954,0.45
"Rajapalya,BESIDE MUTHOOT FINANCE",12.9914296152,77.7210074165,0.45
"White Field TTMC",12.976969,77.725917,0.45
"SJR Park ITPL,WHITEFIELD,IN FRONT OF SJR GROUP",12.9809505958,77.7273751236,0.45
"Hope Form,IN FRONT OF FARM HOUSE",12.9837132699,77.7534273433,0.45
"MVJ College,OPPOSITE OF ENCHANTED WOODS",12.9828894185,77.7608882923,0.45
"Channasandra Bus Stand,IN FRONT OF VEERSH MEDICALS",12.9832413921,77.7683953175,0.45
"NAGAGONDANAHALLI",12.975328717,77.7713942673,0.45
"Immadihalli",12.96666448,77.7630707156,0.45
"HAGADUR",12.9684034735,77.7560578287,0.45
"Gandipura,WHITE FIELD,OPPOSITE OF GOVT. SCHOOL GANDHI PURA",12.9696201906,77.7527421992,0.45
"Hosakote Bus Stand,HOSAKOTE,BESIDE MUNICIPAL OFFICE",13.0786634993,77.7875117996,0.45
"Attibele,ANEKAL TALUKU,IN FRONT OF SRI RAGHAVA SAGARA HOTEL",12.7796878887,77.7705791813,0.45
"Jigala cross,ATTIBELE,OPPOSITE OF MAYURA BAKERY & SWEETS",12.7819303289,77.771816775,0.45
"Indlubele,ATTIBELE HOBLI,OPPOSITE OF GOVT. JUNIOR PRIMARY SCHOOL",12.7911334135,77.7763035897,0.45
"Bidaraguppa,BIDARAGUPPE,ATTIBELE HOBLI,OPPOSITE OF GOVT.PRIMARY SCHOOL",12.8061642374,77.7835420972,0.45
"Medahalli,SARJAPURA HOBLI,OPPOSITE OF MILK PRODUCT CO-OPERATIVE SOCIETY",12.8235531283,77.7860399371,0.45
"Tyavakanahalli,SARJAPURA HOBLI,NEAR S.V.S. PROVISION STORE",12.8276142697,77.786265669,0.45
"Billapura,SARJAPURA, HOBLI,OPPOSITE OF GOVT. PRIMARY SCHOOL",12.8374378029,77.7849760558,0.45
"Garments,SARJAPURA,IN FRONT OF SILVER CREST CLOTHING PVT.LTD.",12.844432526,77.7830958939,0.45
"Sarjapura",12.86117727,77.78552341,0.45
"Sarjapura Police Station,POLICE STATION",12.86083214,77.78344209,0.45
"Sompura Gate",12.86195163,77.77203952,0.45
"Yamare",12.87225498,77.7663646,0.45
"Chambenahalli",12.87926747,77.76154577,0.45
"Dommasandra",12.87941272,77.7537746,0.45
"Dommasandra Circle,DOMMASANDRA,IN FRONT OF AVADHOOTH SHRI GURU GOVARDHAN SWAMI ASHRAM",12.8835203558,77.7522103563,0.45
"Green Wood School,HEGGONDANA HALLI, GUNJURU POST,OPPOSITE OF GREEN WOOD HIGH SCHOOL",12.9008709155,77.7477386784,0.45
"Heggondanhalli,GUNJURU,IN FRONT OF MILK PRODUCT CO-OPERATIVE SOCIETY",12.905705329,77.7464825101,0.45
"Gunjoor,GUNJURU,IN FRONT OF ASWATHA  KATTE",12.9214147758,77.7363279182,0.45
"Varthuru Police Station,VARTURU,OPPOSITE OF POLICE STATION",12.9381696667,77.7467278253,0.45
"Varthuru,VARTURU,BESIDE ANJANEYA TEMPLE(RIGHT SIDE)",12.9402850169,77.7472048597,0.45
"Kadugodi",12.99575161,77.75848498,0.45
"Prajwal School",12.99142278,77.75619353,0.45
"St John Hospital",12.92953793,77.61599824,0.45
"Koramangala Water Tank",12.9269013528,77.6227486203,0.45
"John Fowler,KORAMANAGALA,OPPOSITE OF KSRP QUARTERS",12.9244488571,77.6307063829,0.45
"Central Silk Board,MADIWALA,OPPOSITE OF BANK OF INDIA & FLYOVER",12.916532401,77.6235375926,0.45
"Harohalli,HUSKURU POST, SARJAPURA HOBLI,BESIDE GOVT. SCHOOL & RESIDENTIAL AREA",12.8623729851,77.7200017311,0.45
"Chokkasandra,HUSKURU POST, SARJAPURA HOBLI,BEHIND THIMMARAYA SWAMI TEMPLE",12.8715439991,77.721562225,0.45
"Avalahalli Huskuru,SARJAPURA, HOBLI,OPPOSITE OF SHRI RENUKA YALLAMMA DEVI TEMPLE",12.8699537171,77.7118589049,0.45
"Huskur,SARJAPURA,IN FRONT OF SRI MADDORAMMA DEVI TEMPLE",12.8613853236,77.7052498496,0.45
"Laxmi Farm ,CHIKKA NAGAMANGALA,OPPOSITE OF B.M.T.C. DEPOTE-38",12.8489427455,77.6925135311,0.45
"Singhena agrahara cross,ELECTRONIC CITY POST,BESIDE FRUIT MARKET",12.8426564529,77.6874118927,0.45
"Huskur Gate,ELECTRONIC CITY POST,OPPOSITE OF THALI RESTAURANT",12.8361717425,77.6796261873,0.45
"karpoora,ANEKAL TALUK,IN FRONT OF SRI RAMA TEMPLE",12.7271011131,77.7201754679,0.45
"Karpura Gate,ANEKAL TALUK,BESIDE A.N.ELITE GARDERN",12.7353257127,77.7080119215,0.45
"Ahuddevanahalli gate ,ANEKAL TALUK,IN FRONT OF M.G.B.CLASSIC LAYOUT",12.7463457971,77.7075993547,0.45
"Electronic City",12.8475345,77.67071245,0.45
"Konappana Agrahara,ELECTRONIC CITY POST,IN FRONT OF LAVAKUSHA BULDING",12.8548020311,77.6650205534,0.45
"Kempu Dommasandra,Near Anekal",12.683123,77.705231,0.45
"Chowdareddy Circle,ANEKAL,IN FRONT OF CORPORATION BANK",12.7114004921,77.6993551757,0.45
"Rajarajeshwarinagara Gate,RAJA RAJESHWARI NAGARA,OPPOSITE OF GOPALAN MALL ARCADE",12.935557906,77.5182479243,0.45
"PETROL BUNK,RAJA RAJESHWARI NAGARA,BESIDE INDIAN OIL PETROL BUNK",12.932691,77.516156,0.45
"Jigani APC Circle,ANEKAL TALUK,OPPOSITE OF HOTEL R.V.INTERNATIONAL",12.7789971884,77.6434495579,0.45
"Jigani",12.78417,77.64024,0.45
"Jigani Tent",12.78758,77.63281,0.45
"Koppa Gate Bannergatta Road",12.7965,77.6159,0.45
"Sakalwara",12.82096,77.60905,0.45
"Tuliph Resort",12.82379,77.59845,0.45
"Tavarekere,TAVAREKERE,BESIDE MARUTHI STORE",12.9659407815,77.399870907,0.45
"Electronic City,ELECTRONIC CITY,OPPOSITE OF N.T.T.F. INSTITUTE",12.8468519004,77.6705451744,0.45
"SIEMENS",12.84471806,77.66026941,0.45
"Wipro gate ,ELECTRONIC CITY,OPPOSITE OF AMERICAN POWER CONVERSION INDIA PRIVATE LIMITED",12.838874272,77.6587221535,0.45
"Neeladri Park",12.8414767729,77.6477505655,0.45
"Dodda Toogur Cross",12.8434229967,77.6440863035,0.45
"Bettadasanapura",12.8415174479,77.6320810074,0.45
"Jigani,JIGANI HOBLI, ANEKAL TALUK,IN FRONT OF MUNISWAMY REDDY BUILDING",12.7793467418,77.6441548935,0.45
"Jigani Bus Stand,JIGANI HOBLI, ANEKAL TALUK,IN FRONT OF HARSHA SAGAR HOTEL",12.77974,77.6433,0.45
"Electronic City,ELECTRONIC CITY,OPPOSITE OF STATE BANK OF INDIA",12.8455016811,77.6653715868,0.45
"Hoskote",13.07883,77.78674,0.45
"Alappanahalli,ALAPPANAHALLI,BESIDE PITTY SHOP",13.1021456395,77.7777679509,0.45
"Thimmasandra,THIMMASANDRA,BESIDE PITTY SHOP",13.1243276855,77.7732750318,0.45
"Yanagunte,YENGUNTE,OPPOSITE OF DOOR NO 35",13.1577935815,77.7906470094,0.45
"Sulibele Hoskote,SULIBELE,OPPOSITE OF THIRUMALA MEDICALS",13.1868913836,77.803029435,0.45
"Bendiganahalli Cross,BENDIGANAHALLI",13.206418,77.834601,0.45
"Thaniyur,THANIYURU,OPPOSITE OF GOVT. PRIMARY SCHOOL",13.2261480558,77.8363468691,0.45
"Byrasandra,BYRASANDRA,OPPOSITE OF ANJANEYA TEMPLE",13.2376890921,77.8473237286,0.45
"Jangama Kote,JANGAMA,OPPOSITE OF POLICE STATION",13.2617999241,77.8466291539,0.45
"Venkatapura Gate,J VENKATAPURA,OPPOSITE OF SOCIETY",13.2799866823,77.8202621936,0.45
"Kaggalipura,KAGGALIPURA,IN FRONT OF MAYUR JEWELLERS & BAKERY",12.8002769179,77.5085821695,0.45
"Vasudevapura,VASUDEVAPURA,BESIDE REDDY GARAGE",12.7978897161,77.5212106788,0.45
"Gulaka Malai,GULAKAMALE,OPPOSITE OF GRAMA PANCHAYAT OFFICE",12.797632553,77.5233072787,0.45
"Nallakkanadoddi cross,GULAKAMALE,BESIDE CADABAM'S",12.7981722069,77.5259505908,0.45
"Central Reserve Police Force,GUTTEPALYA,OPPOSITE OF TRAINING SCHOOL",12.7955954249,77.53904548,0.45
"Byatarayana Doddi Cross",12.8037507718,77.5435284119,0.45
"Hakki Pikki Colony,BHOOTANAHALLI,OPPOSITE OF OVERHEAD TANK",12.8025311672,77.558970548,0.45
"Kyasaraguppe",12.8167427166,77.5669664016,0.45
"Bannerughatta,BANNERGHATTA,IN FRONT OF MAHADESHWARA BAKERY",12.8139153704,77.5810062267,0.45
"Sarala Birla Academy",12.81152,77.5847,0.45
"Jangal Palya",12.80245,77.59674,0.45
"Mantapa Cross",12.79871,77.60151,0.45
"Ragihalli Gate",12.80037,77.59895,0.45
"Begihalli",12.79783,77.60415,0.45
"Chikka Thirupathi",12.895075016,77.8670054172,0.45
"Ganagaluru cross,GANGALURU,BESIDE ASHWATHA KATTE & FIELDS",12.8933131835,77.8503235296,0.45
"Baguru,BAGURU,OPPOSITE OF WATER TANK",12.8968060129,77.8418438587,0.45
"Mugaluru",12.8947950248,77.8209767584,0.45
"Dodda Thimmasandra",12.8788588475,77.8129106015,0.45
"Mahal Chowdadenahalli",12.8719013416,77.8080131602,0.45
"Thindlu Cross",12.8603527477,77.798848951,0.45
"Devanahalli,DEVANAHALLI,IN FRONT OF HOTEL SHANTI SAGAR",13.2454462909,77.7125966577,0.45
"Yeshwanthpura",13.01781347,77.55679377,0.45
"Yeshwanthpura Tollgate,YESHAWANTHAPURA,IN FRONT OF KENDRIYA VIDYALAYA",13.0185127896,77.5612011294,0.45
"Divanara palya,DIVANRA PALYA, MATHIKERE,IN FRONT OF DEEPTHI ENGINEERING",13.0264212681,77.5617277532,0.45
"Ramaiah College Mathikere,MATHIKERE,IN FRONT OF AMRUTHA KABAB CENTRE",13.0284445335,77.5616808138,0.45
"Mathikere,MATHIKERE,IN FRONT OF VINAYAKA CONDIMENTS",13.034505041,77.5573473946,0.45
"Gokula,MATHIKERE,IN FRONT OF VENKATESHWARA SWAMY TEMPLE",13.0413037858,77.5571444693,0.45
"BEL Circle,JALAHALLI,BESIDE PARK",13.0460469704,77.5565699581,0.45
"State Bank BEL Circle,BHARAT ELECTRONICS LIMITED,IN FRONT OF HOTEL SHRI MAHALASHA DARSHAN",13.049804932,77.5535199951,0.45
"BEL Market,JALAHALLI,BESIDE NEW STONE BAKERY",13.0515688123,77.5520220877,0.45
"HMT House,JALAHALLI,BEISDE HMT TRANSIT HOUSE",13.0547037986,77.548980148,0.45
"Gangamma Circle,JALAHALLI EAST,BESIDE OPEN AREA",13.0583706199,77.5459986399,0.45
"Jalahalli East,JALAHALLI EAST,BESIDE AIR FORCE QUARTERS",13.0693278926,77.5445883817,0.45
"MS Palya,MOHAMMAD SAB PALYA,BESIDE NEW MADINA HOTEL",13.0817630142,77.5484313816,0.45
"Jalli Machine,CHOWDESHWARI NAGARA,BESIDE RESIDENTIAL AREA",13.0858396416,77.5557919387,0.45
"Doddabasti",12.94258,77.47902,0.45
"Srinivasa Pura,SRINIVASAPURA,IN FRONT OF SRUSHTI APARTMENTS",12.9039383745,77.5083563138,0.45
"Srinivasapura gate,SRINIVASAPURA,OPPOSITE OF SRI ANNAPOORNESHWARI SWEETS & CONDIMENTS",12.9040601378,77.5126100596,0.45
"Hebbal,HEBBALA,BESIDE PITTY SHOP",13.0425463524,77.5899490435,0.45
"Patelappa Layout,NAGASHETTYHALLI,BESIDE VVM STORE",13.0464289274,77.5726858185,0.45
"Devi Nagara,LOTTEGOLLAHALLI,BESIDE OPEN AREA",13.04686,77.56867,0.45
"Kuvempu Circle,JALAHALLI,BESIDE A.G.N.ELECTRICALS",13.0434248596,77.5609177351,0.45
"Central Silk Board,BTM LAYOUT, MADIWALA,IN FRONT OF CENTRAL SILK BOARD",12.9165109154,77.6210663884,0.45
"Yeshwanthpura Circle,YESHAWANTHAPURA,OPPOSITE YESHAWANTHAPURA POLICE STATION",13.0177675188,77.5579787884,0.45
"Atturu",13.10659,77.56567,0.45
"Atturu Layout Yelahanka Road,ATTUR LAYOUT,BESIDE SRI RANGANATHA ENTERPRISES",13.0979676638,77.5678448752,0.45
"Silk Board Attibele Road,MADIWALA,OPPOSITE OF BANK OF INDIA & FLYOVER",12.9164651159,77.6229905342,0.45
"Agara Junction",12.92423597,77.65073689,0.45
"Depot-25,HSR LAYOUT AGRAHARA,IN FRONT OF SAROVARA APARTMENT",12.91957,77.64291,0.45
"14th Main HSR Layout,HSR LAYOUT,OPPOSITE OF RELIANCE AUTOZONE",12.91617,77.63528,0.45
"HSR Appartment,HSR LAYOUT,IN FRONT OF FEMHILL GARDENS APARTMENT",12.91667,77.62926,0.45
"BTM Layout Bus Stop,BTM LAYOUT 2ND STAGE,IN FRONT OF KUVEMPUNAGRA BUS STAND",12.9163005021,77.6161844661,0.45
"HAL Main gate",12.95833872,77.66549765,0.45
"RAJESHWARI,KONENA AGRAHARA",12.958956,77.659623,0.45
"Murgeshpalya",12.9591727,77.65611687,0.45
"Jn of Marathalli Bridge,MARATHAHALLI,IN FRONT OF SOUL SPACE PARDIGM",12.9540844169,77.7002514526,0.45
"Karthik Nagara,MARATHAHALLI,IN FRONT OF A.P.RESIDENCY, GUEST HOUSE",12.9683893919,77.7013375796,0.45
"Dodda Nekkundi,DODDANEKUNDI,NEAR BY CAFE COFFEE DAY",12.9798140097,77.6944025606,0.45
"EMC2,DODDANEKUNDI,IN FRONT OF TOTAL MALL",12.9823997082,77.6927989866,0.45
"Mahadevapura Cross,MAHADEVAPURA,IN FRONT OF MTB MANGALAMERU KALAYANA MANTAPA",12.9886376392,77.6889819,0.45
"B Narayanapura,B.NARAYANA PURA,OPPOSITE OF MORE MEGA STORE",12.9964727908,77.6834268775,0.45
"KR Puram Railway Station,KR PURAM,OPPOSITE OF BRIDGE",12.9998897774,77.6762811952,0.45
"Central Silk Board,MADIWALA,IN FRONT OF SHRI KRISHNA BHAVAN HOTEL",12.9177241,77.6239001833,0.45
"HSR Apartment,KORAMANAGALA, HSR LAYOUT,IN FRONT OF ARANYA MULTI CUISINE RESTAURANT",12.9168055262,77.6293271241,0.45
"14th Main HSR Layout,HSR LAYOUT,IN FRONT OF WESTMEAD CLINIC",12.91627,77.6353,0.45
"Depot-25,HSR LAYOUT,OPPOSITE OF SAROVARA APARTMENT, DEPOT 25",12.9199793497,77.643008109,0.45
"Yelahanka Satelite Town 4th Phase",13.10588946,77.5723316,0.45
"Kala Mandir Marathalli,MARATHAHALLI,IN FRONT OF ITTINA AKYA",12.960413,77.701317,0.45
"Uttarahalli,UTHARAHALLI,IN FRONT OF MARAMMADEVI TEMPLE",12.9058525991,77.5418342371,0.45
